"id","year","quarter","state_name","num_blocks_surveyed","households","males_age_0_4_years","females_age_0_4_years","persons_age_0_4_years","males_age_5_14_years","females_age_5_14_years","persons_age_5_14_years","males_age_15_29_years","females_age_15_29_years","persons_age_15_29_years","males_age_15_59_years","females_age_15_59_years","persons_age_15_59_years","males_age_15_above_years","females_age_15_above_years","persons_age_15_above_years","males_all_ages","females_all_ages","persons_all_ages","state_code"
398,"2021","January-March","Himachal Pradesh",48.0,374.0,35.0,30.0,65.0,98.0,83.0,181.0,144.0,145.0,289.0,408.0,380.0,789.0,469.0,454.0,924.0,602.0,567.0,1170.0,"02"
399,"2021","January-March","Jammu And Kashmir",178.0,1409.0,194.0,192.0,386.0,496.0,402.0,898.0,838.0,752.0,1590.0,2128.0,2015.0,4143.0,2470.0,2337.0,4807.0,3160.0,2931.0,6091.0,"01"
400,"2021","January-March","Jharkhand",132.0,1042.0,183.0,132.0,315.0,377.0,318.0,695.0,687.0,645.0,1332.0,1523.0,1459.0,2982.0,1738.0,1658.0,3396.0,2298.0,2108.0,4406.0,"20"
401,"2021","January-March","Karnataka",288.0,2270.0,257.0,236.0,493.0,648.0,553.0,1201.0,1146.0,1098.0,2244.0,2849.0,2809.0,5660.0,3301.0,3296.0,6599.0,4206.0,4085.0,8293.0,"29"
402,"2021","January-March","Kerala",304.0,2410.0,231.0,258.0,489.0,670.0,595.0,1265.0,948.0,938.0,1886.0,2573.0,2943.0,5518.0,3298.0,3832.0,7134.0,4199.0,4685.0,8888.0,"32"
403,"2021","January-March","Madhya Pradesh",247.0,1954.0,303.0,243.0,546.0,649.0,642.0,1291.0,1261.0,1174.0,2435.0,2908.0,2803.0,5712.0,3295.0,3202.0,6498.0,4247.0,4087.0,8335.0,"23"
404,"2021","January-March","Maharashtra",496.0,3765.0,392.0,379.0,772.0,1064.0,995.0,2059.0,1974.0,1813.0,3787.0,4875.0,4739.0,9614.0,5708.0,5640.0,11349.0,7164.0,7014.0,14180.0,"27"
405,"2021","January-March","Odisha",128.0,1021.0,102.0,92.0,194.0,271.0,254.0,525.0,536.0,506.0,1042.0,1338.0,1331.0,2675.0,1546.0,1527.0,3079.0,1919.0,1873.0,3798.0,"21"
406,"2021","January-March","Punjab",207.0,1580.0,216.0,180.0,396.0,495.0,432.0,927.0,959.0,747.0,1706.0,2228.0,1978.0,4206.0,2552.0,2346.0,4898.0,3263.0,2958.0,6221.0,"03"
407,"2021","January-March","Rajasthan",215.0,1688.0,281.0,248.0,529.0,722.0,628.0,1350.0,1237.0,1108.0,2347.0,2670.0,2537.0,5209.0,3035.0,2897.0,5935.0,4038.0,3773.0,7814.0,"08"
408,"2021","January-March","Tamil Nadu",430.0,3411.0,283.0,302.0,585.0,699.0,678.0,1377.0,1515.0,1493.0,3010.0,3913.0,4152.0,8069.0,4696.0,4961.0,9662.0,5678.0,5941.0,11624.0,"33"
409,"2021","January-March","Telangana",193.0,1518.0,145.0,166.0,312.0,405.0,376.0,781.0,834.0,762.0,1597.0,1954.0,1912.0,3869.0,2208.0,2178.0,4389.0,2758.0,2720.0,5482.0,"36"
410,"2021","January-March","Uttarakhand",94.0,740.0,85.0,69.0,154.0,244.0,195.0,439.0,488.0,406.0,895.0,1044.0,969.0,2014.0,1184.0,1109.0,2294.0,1513.0,1373.0,2887.0,"05"
411,"2021","January-March","Uttar Pradesh",407.0,3232.0,528.0,471.0,1000.0,1357.0,1121.0,2478.0,2412.0,2134.0,4547.0,5122.0,4761.0,9884.0,5742.0,5315.0,11058.0,7627.0,6907.0,14536.0,"09"
412,"2021","January-March","West Bengal",344.0,2737.0,264.0,229.0,493.0,510.0,533.0,1043.0,1313.0,1284.0,2597.0,3417.0,3481.0,6898.0,4114.0,4153.0,8267.0,4888.0,4915.0,9803.0,"19"
413,"2021","January-March","All-India",5601.0,44000.0,5311.0,4858.0,10172.0,13603.0,12185.0,25789.0,24883.0,22934.0,47828.0,59477.0,58362.0,117871.0,68704.0,67780.0,136523.0,87618.0,84823.0,172484.0,"99"
414,"2019","January-March","Andhra Pradesh",224.0,1734.0,209.0,161.0,370.0,443.0,380.0,823.0,777.0,846.0,1625.0,2073.0,2206.0,4283.0,2417.0,2547.0,4969.0,3069.0,3088.0,6162.0,"28"
415,"2019","January-March","Assam",112.0,889.0,91.0,85.0,176.0,236.0,183.0,419.0,459.0,438.0,897.0,1201.0,1150.0,2351.0,1363.0,1308.0,2671.0,1690.0,1576.0,3266.0,"18"
416,"2019","January-March","Bihar",168.0,1339.0,287.0,224.0,511.0,697.0,614.0,1311.0,994.0,899.0,1893.0,2053.0,1929.0,3982.0,2336.0,2193.0,4529.0,3320.0,3031.0,6351.0,"10"
417,"2019","January-March","Chhattisgarh",104.0,823.0,118.0,112.0,230.0,298.0,251.0,549.0,469.0,510.0,979.0,1143.0,1171.0,2314.0,1287.0,1322.0,2609.0,1703.0,1685.0,3388.0,"22"
418,"2019","January-March","Delhi",120.0,860.0,108.0,85.0,193.0,224.0,205.0,429.0,594.0,430.0,1025.0,1220.0,962.0,2183.0,1353.0,1109.0,2463.0,1685.0,1399.0,3085.0,"07"
419,"2019","January-March","Gujarat",231.0,1800.0,236.0,209.0,446.0,550.0,453.0,1004.0,1110.0,945.0,2056.0,2624.0,2430.0,5055.0,3044.0,2899.0,5944.0,3830.0,3561.0,7394.0,"24"
420,"2019","January-March","Haryana",160.0,1232.0,209.0,163.0,372.0,471.0,373.0,844.0,886.0,656.0,1542.0,1889.0,1603.0,3492.0,2116.0,1845.0,3961.0,2796.0,2381.0,5177.0,"06"
421,"2019","January-March","Himachal Pradesh",48.0,365.0,44.0,28.0,72.0,94.0,94.0,188.0,163.0,121.0,284.0,405.0,360.0,765.0,463.0,417.0,880.0,601.0,539.0,1140.0,"02"
422,"2019","January-March","Jammu And Kashmir",178.0,1401.0,205.0,197.0,402.0,515.0,417.0,932.0,829.0,762.0,1591.0,2066.0,2034.0,4100.0,2416.0,2348.0,4764.0,3136.0,2962.0,6098.0,"01"
423,"2019","January-March","Jharkhand",135.0,1071.0,170.0,123.0,293.0,448.0,393.0,841.0,680.0,648.0,1328.0,1496.0,1478.0,2974.0,1705.0,1661.0,3366.0,2323.0,2177.0,4500.0,"20"
424,"2019","January-March","Karnataka",296.0,2306.0,338.0,279.0,617.0,632.0,566.0,1198.0,1217.0,1182.0,2399.0,2942.0,2876.0,5818.0,3392.0,3362.0,6754.0,4362.0,4207.0,8569.0,"29"
425,"2019","January-March","Kerala",304.0,2409.0,314.0,306.0,620.0,628.0,630.0,1258.0,948.0,1002.0,1950.0,2645.0,3094.0,5740.0,3390.0,3983.0,7374.0,4332.0,4919.0,9252.0,"32"
426,"2019","January-March","Madhya Pradesh",248.0,1960.0,312.0,271.0,583.0,668.0,569.0,1237.0,1377.0,1168.0,2546.0,2999.0,2726.0,5726.0,3376.0,3163.0,6540.0,4356.0,4003.0,8360.0,"23"
427,"2019","January-March","Maharashtra",551.0,4276.0,533.0,500.0,1033.0,1320.0,1210.0,2530.0,2335.0,2181.0,4517.0,5679.0,5489.0,11170.0,6603.0,6532.0,13137.0,8456.0,8242.0,16700.0,"27"
428,"2019","January-March","Odisha",136.0,1068.0,103.0,112.0,215.0,243.0,236.0,479.0,512.0,537.0,1049.0,1292.0,1358.0,2650.0,1516.0,1525.0,3041.0,1862.0,1873.0,3735.0,"21"
429,"2019","January-March","Punjab",208.0,1641.0,253.0,207.0,460.0,547.0,491.0,1038.0,967.0,828.0,1795.0,2315.0,2128.0,4446.0,2668.0,2472.0,5143.0,3468.0,3170.0,6641.0,"03"
430,"2019","January-March","Rajasthan",216.0,1682.0,309.0,275.0,584.0,706.0,615.0,1321.0,1274.0,1117.0,2391.0,2667.0,2475.0,5142.0,2995.0,2815.0,5810.0,4010.0,3705.0,7715.0,"08"
431,"2019","January-March","Tamil Nadu",438.0,3456.0,363.0,323.0,686.0,763.0,678.0,1441.0,1478.0,1500.0,2978.0,3894.0,4090.0,7984.0,4623.0,4878.0,9502.0,5749.0,5879.0,11629.0,"33"
432,"2019","January-March","Telangana",198.0,1556.0,172.0,170.0,342.0,430.0,367.0,797.0,813.0,809.0,1622.0,1943.0,1943.0,3886.0,2209.0,2190.0,4399.0,2811.0,2727.0,5538.0,"36"
433,"2019","January-March","Uttarakhand",96.0,753.0,126.0,107.0,233.0,302.0,262.0,564.0,558.0,441.0,999.0,1124.0,1023.0,2147.0,1237.0,1144.0,2381.0,1665.0,1513.0,3178.0,"05"
434,"2019","January-March","Uttar Pradesh",407.0,3205.0,619.0,513.0,1132.0,1423.0,1203.0,2626.0,2375.0,2193.0,4568.0,4943.0,4756.0,9699.0,5541.0,5314.0,10855.0,7583.0,7030.0,14613.0,"09"
435,"2019","January-March","West Bengal",375.0,2974.0,316.0,299.0,616.0,694.0,645.0,1339.0,1580.0,1576.0,3156.0,3951.0,3976.0,7927.0,4657.0,4697.0,9354.0,5667.0,5641.0,11309.0,"19"
436,"2019","January-March","All-India",5740.0,45024.0,6182.0,5480.0,11664.0,14245.0,12608.0,26854.0,25795.0,24105.0,49910.0,60876.0,59553.0,120448.0,70042.0,69079.0,139142.0,90469.0,87167.0,177660.0,"99"
437,"2018","July-September","Andhra Pradesh",224.0,1717.0,184.0,189.0,373.0,456.0,367.0,823.0,756.0,903.0,1660.0,2027.0,2211.0,4239.0,2338.0,2536.0,4875.0,2978.0,3092.0,6071.0,"28"
438,"2018","July-September","Assam",112.0,893.0,91.0,99.0,190.0,200.0,212.0,412.0,478.0,457.0,935.0,1240.0,1201.0,2442.0,1394.0,1348.0,2743.0,1685.0,1659.0,3345.0,"18"
439,"2018","July-September","Bihar",168.0,1336.0,282.0,234.0,516.0,728.0,617.0,1345.0,974.0,865.0,1839.0,2026.0,1898.0,3924.0,2293.0,2131.0,4424.0,3303.0,2982.0,6285.0,"10"
440,"2018","July-September","Chhattisgarh",104.0,818.0,107.0,106.0,213.0,281.0,252.0,533.0,497.0,486.0,983.0,1156.0,1176.0,2332.0,1287.0,1314.0,2601.0,1675.0,1672.0,3347.0,"22"
441,"2018","July-September","Delhi",119.0,855.0,109.0,93.0,202.0,233.0,181.0,414.0,617.0,474.0,1095.0,1255.0,1027.0,2286.0,1394.0,1161.0,2559.0,1736.0,1435.0,3175.0,"07"
442,"2018","July-September","Gujarat",230.0,1792.0,253.0,227.0,481.0,556.0,484.0,1041.0,1164.0,1006.0,2171.0,2702.0,2513.0,5217.0,3104.0,2916.0,6022.0,3913.0,3627.0,7544.0,"24"
443,"2018","July-September","Haryana",160.0,1228.0,216.0,151.0,367.0,452.0,370.0,822.0,857.0,674.0,1532.0,1849.0,1576.0,3426.0,2069.0,1813.0,3883.0,2737.0,2334.0,5072.0,"06"
444,"2018","July-September","Himachal Pradesh",48.0,365.0,48.0,37.0,85.0,106.0,94.0,200.0,177.0,137.0,314.0,417.0,383.0,800.0,489.0,454.0,943.0,643.0,585.0,1228.0,"02"
445,"2018","July-September","Jammu And Kashmir",178.0,1416.0,195.0,184.0,379.0,494.0,460.0,954.0,868.0,812.0,1680.0,2150.0,2087.0,4238.0,2468.0,2393.0,4862.0,3157.0,3037.0,6195.0,"01"
446,"2018","July-September","Jharkhand",135.0,1057.0,159.0,120.0,279.0,459.0,429.0,888.0,679.0,632.0,1311.0,1507.0,1467.0,2976.0,1691.0,1649.0,3342.0,2309.0,2198.0,4509.0,"20"
447,"2018","July-September","Karnataka",296.0,2308.0,326.0,290.0,616.0,623.0,607.0,1230.0,1264.0,1234.0,2498.0,3015.0,3002.0,6018.0,3455.0,3479.0,6935.0,4404.0,4376.0,8781.0,"29"
448,"2018","July-September","Kerala",303.0,2403.0,314.0,289.0,603.0,602.0,627.0,1229.0,928.0,989.0,1917.0,2588.0,3119.0,5708.0,3373.0,4007.0,7381.0,4289.0,4923.0,9213.0,"32"
